Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
6037108103,14000US06037108103,Census Tract 1081.03,"Census Tract 1081.03, Los Angeles County, California",ca,140,0,ACSSF,3932,,,,,6,37,,,,108103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,11,13,9,0,11,0,11,10,12,35,31,137,91,136,247,296,1.05,1.24,0.86,0,1.05,0,1.05,0.95,1.14,3.33,2.95,13.05,8.67,12.95,23.52,28.19
6037108104,14000US06037108104,Census Tract 1081.04,"Census Tract 1081.04, Los Angeles County, California",ca,140,0,ACSSF,3933,,,,,6,37,,,,108104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,4,0,5,6,5,13,8,7,24,10,63,50,62,85,82,146,0.7,0,0.88,1.05,0.88,2.28,1.4,1.23,4.21,1.75,11.05,8.77,10.88,14.91,14.39,25.61
6037108201,14000US06037108201,Census Tract 1082.01,"Census Tract 1082.01, Los Angeles County, California",ca,140,0,ACSSF,3934,,,,,6,37,,,,108201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828,8,0,0,31,19,0,43,77,14,115,153,155,299,224,285,405,0.44,0,0,1.7,1.04,0,2.35,4.21,0.77,6.29,8.37,8.48,16.36,12.25,15.59,22.16
6037108202,14000US06037108202,Census Tract 1082.02,"Census Tract 1082.02, Los Angeles County, California",ca,140,0,ACSSF,3935,,,,,6,37,,,,108202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772,124,0,125,99,53,127,174,36,60,123,193,230,138,333,399,558,4.47,0,4.51,3.57,1.91,4.58,6.28,1.3,2.16,4.44,6.96,8.3,4.98,12.01,14.39,20.13
6037109100,14000US06037109100,Census Tract 1091,"Census Tract 1091, Los Angeles County, California",ca,140,0,ACSSF,3936,,,,,6,37,,,,109100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,40,11,14,69,67,40,27,26,41,54,38,157,66,36,50,41,5.15,1.42,1.8,8.88,8.62,5.15,3.47,3.35,5.28,6.95,4.89,20.21,8.49,4.63,6.44,5.28
6037109200,14000US06037109200,Census Tract 1092,"Census Tract 1092, Los Angeles County, California",ca,140,0,ACSSF,3937,,,,,6,37,,,,109200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,0,15,55,10,6,5,12,92,37,37,29,65,239,117,115,116,0,1.58,5.79,1.05,0.63,0.53,1.26,9.68,3.89,3.89,3.05,6.84,25.16,12.32,12.11,12.21
6037109300,14000US06037109300,Census Tract 1093,"Census Tract 1093, Los Angeles County, California",ca,140,0,ACSSF,3938,,,,,6,37,,,,109300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,9,3,13,6,90,18,4,52,12,22,123,166,148,56,103,89,0.98,0.33,1.42,0.66,9.85,1.97,0.44,5.69,1.31,2.41,13.46,18.16,16.19,6.13,11.27,9.74
6037109400,14000US06037109400,Census Tract 1094,"Census Tract 1094, Los Angeles County, California",ca,140,0,ACSSF,3939,,,,,6,37,,,,109400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060,64,33,27,92,62,49,42,41,17,31,42,176,165,75,112,32,6.04,3.11,2.55,8.68,5.85,4.62,3.96,3.87,1.6,2.92,3.96,16.6,15.57,7.08,10.57,3.02
6037109500,14000US06037109500,Census Tract 1095,"Census Tract 1095, Los Angeles County, California",ca,140,0,ACSSF,3940,,,,,6,37,,,,109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,38,63,71,152,74,63,22,44,40,96,103,155,31,18,51,9,3.69,6.12,6.89,14.76,7.18,6.12,2.14,4.27,3.88,9.32,10,15.05,3.01,1.75,4.95,0.87
6037109601,14000US06037109601,Census Tract 1096.01,"Census Tract 1096.01, Los Angeles County, California",ca,140,0,ACSSF,3941,,,,,6,37,,,,109601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,25,10,6,26,25,26,8,100,7,42,185,262,203,172,120,50,1.97,0.79,0.47,2.05,1.97,2.05,0.63,7.89,0.55,3.31,14.6,20.68,16.02,13.58,9.47,3.95
6037109603,14000US06037109603,Census Tract 1096.03,"Census Tract 1096.03, Los Angeles County, California",ca,140,0,ACSSF,3942,,,,,6,37,,,,109603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303,180,58,89,54,16,77,36,23,56,88,132,169,127,105,72,21,13.81,4.45,6.83,4.14,1.23,5.91,2.76,1.77,4.3,6.75,10.13,12.97,9.75,8.06,5.53,1.61
6037109604,14000US06037109604,Census Tract 1096.04,"Census Tract 1096.04, Los Angeles County, California",ca,140,0,ACSSF,3943,,,,,6,37,,,,109604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,7,5,74,31,36,54,19,31,32,34,78,118,227,52,72,34,0.77,0.55,8.19,3.43,3.98,5.97,2.1,3.43,3.54,3.76,8.63,13.05,25.11,5.75,7.96,3.76
6037109700,14000US06037109700,Census Tract 1097,"Census Tract 1097, Los Angeles County, California",ca,140,0,ACSSF,3944,,,,,6,37,,,,109700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,23,54,38,32,32,26,7,31,11,54,107,308,186,195,203,43,1.7,4,2.81,2.37,2.37,1.93,0.52,2.3,0.81,4,7.93,22.81,13.78,14.44,15.04,3.19
6037109800,14000US06037109800,Census Tract 1098,"Census Tract 1098, Los Angeles County, California",ca,140,0,ACSSF,3945,,,,,6,37,,,,109800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,10,54,68,28,67,45,27,48,70,68,134,125,236,139,186,140,0.69,3.74,4.71,1.94,4.64,3.11,1.87,3.32,4.84,4.71,9.27,8.65,16.33,9.62,12.87,9.69
6037111100,14000US06037111100,Census Tract 1111,"Census Tract 1111, Los Angeles County, California",ca,140,0,ACSSF,3946,,,,,6,37,,,,111100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,14,30,39,10,4,44,22,53,33,68,78,145,181,57,134,36,1.48,3.16,4.11,1.05,0.42,4.64,2.32,5.59,3.48,7.17,8.23,15.3,19.09,6.01,14.14,3.8
6037111201,14000US06037111201,Census Tract 1112.01,"Census Tract 1112.01, Los Angeles County, California",ca,140,0,ACSSF,3947,,,,,6,37,,,,111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,7,43,23,47,45,52,36,0,72,40,108,202,126,61,159,107,0.62,3.81,2.04,4.17,3.99,4.61,3.19,0,6.38,3.55,9.57,17.91,11.17,5.41,14.1,9.49
6037111202,14000US06037111202,Census Tract 1112.02,"Census Tract 1112.02, Los Angeles County, California",ca,140,0,ACSSF,3948,,,,,6,37,,,,111202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,33,17,45,67,117,50,47,64,110,97,97,236,192,245,143,97,1.99,1.03,2.72,4.04,7.06,3.02,2.84,3.86,6.64,5.85,5.85,14.24,11.59,14.79,8.63,5.85
6037111204,14000US06037111204,Census Tract 1112.04,"Census Tract 1112.04, Los Angeles County, California",ca,140,0,ACSSF,3949,,,,,6,37,,,,111204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,15,0,23,26,19,53,44,19,15,52,137,187,192,199,431,554,0.76,0,1.17,1.32,0.97,2.7,2.24,0.97,0.76,2.64,6.97,9.51,9.77,10.12,21.92,28.18
6037111205,14000US06037111205,Census Tract 1112.05,"Census Tract 1112.05, Los Angeles County, California",ca,140,0,ACSSF,3950,,,,,6,37,,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,18,16,17,40,11,22,77,33,29,173,184,161,120,104,155,154,1.37,1.22,1.29,3.04,0.84,1.67,5.86,2.51,2.21,13.17,14,12.25,9.13,7.91,11.8,11.72
6037111206,14000US06037111206,Census Tract 1112.06,"Census Tract 1112.06, Los Angeles County, California",ca,140,0,ACSSF,3951,,,,,6,37,,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,17,59,25,7,62,31,55,51,29,46,164,120,118,119,275,339,1.12,3.89,1.65,0.46,4.09,2.04,3.63,3.36,1.91,3.03,10.81,7.91,7.78,7.84,18.13,22.35
6037111301,14000US06037111301,Census Tract 1113.01,"Census Tract 1113.01, Los Angeles County, California",ca,140,0,ACSSF,3952,,,,,6,37,,,,111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689,224,122,141,99,78,75,45,82,113,229,305,495,363,150,82,86,8.33,4.54,5.24,3.68,2.9,2.79,1.67,3.05,4.2,8.52,11.34,18.41,13.5,5.58,3.05,3.2
6037111302,14000US06037111302,Census Tract 1113.02,"Census Tract 1113.02, Los Angeles County, California",ca,140,0,ACSSF,3953,,,,,6,37,,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817,149,30,52,129,29,86,78,77,42,133,172,226,122,165,170,157,8.2,1.65,2.86,7.1,1.6,4.73,4.29,4.24,2.31,7.32,9.47,12.44,6.71,9.08,9.36,8.64
6037111400,14000US06037111400,Census Tract 1114,"Census Tract 1114, Los Angeles County, California",ca,140,0,ACSSF,3954,,,,,6,37,,,,111400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878,293,89,68,212,182,80,93,144,78,203,430,261,148,143,279,175,10.18,3.09,2.36,7.37,6.32,2.78,3.23,5,2.71,7.05,14.94,9.07,5.14,4.97,9.69,6.08
6037113101,14000US06037113101,Census Tract 1131.01,"Census Tract 1131.01, Los Angeles County, California",ca,140,0,ACSSF,3955,,,,,6,37,,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,40,25,35,8,8,29,16,0,50,23,178,77,165,110,253,74,3.67,2.29,3.21,0.73,0.73,2.66,1.47,0,4.58,2.11,16.32,7.06,15.12,10.08,23.19,6.78
6037113102,14000US06037113102,Census Tract 1131.02,"Census Tract 1131.02, Los Angeles County, California",ca,140,0,ACSSF,3956,,,,,6,37,,,,113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,46,10,18,0,12,4,23,4,8,68,41,76,124,73,117,348,4.73,1.03,1.85,0,1.23,0.41,2.37,0.41,0.82,7,4.22,7.82,12.76,7.51,12.04,35.8
6037113211,14000US06037113211,Census Tract 1132.11,"Census Tract 1132.11, Los Angeles County, California",ca,140,0,ACSSF,3957,,,,,6,37,,,,113211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,61,51,9,17,63,51,22,11,78,106,70,311,146,73,217,321,3.8,3.17,0.56,1.06,3.92,3.17,1.37,0.68,4.85,6.6,4.36,19.35,9.09,4.54,13.5,19.98
6037113212,14000US06037113212,Census Tract 1132.12,"Census Tract 1132.12, Los Angeles County, California",ca,140,0,ACSSF,3958,,,,,6,37,,,,113212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,79,20,10,50,39,36,17,43,52,42,104,146,124,36,170,120,7.26,1.84,0.92,4.6,3.58,3.31,1.56,3.95,4.78,3.86,9.56,13.42,11.4,3.31,15.62,11.03
6037113213,14000US06037113213,Census Tract 1132.13,"Census Tract 1132.13, Los Angeles County, California",ca,140,0,ACSSF,3959,,,,,6,37,,,,113213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,23,63,17,68,22,69,16,64,46,108,108,430,125,175,126,224,1.37,3.74,1.01,4.04,1.31,4.1,0.95,3.8,2.73,6.41,6.41,25.53,7.42,10.39,7.48,13.3
6037113231,14000US06037113231,Census Tract 1132.31,"Census Tract 1132.31, Los Angeles County, California",ca,140,0,ACSSF,3960,,,,,6,37,,,,113231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,20,0,22,17,42,24,24,23,27,49,71,90,104,127,73,124,2.39,0,2.63,2.03,5.02,2.87,2.87,2.75,3.23,5.85,8.48,10.75,12.43,15.17,8.72,14.81
6037113232,14000US06037113232,Census Tract 1132.32,"Census Tract 1132.32, Los Angeles County, California",ca,140,0,ACSSF,3961,,,,,6,37,,,,113232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,9,0,20,31,19,0,0,20,59,91,112,191,185,160,173,320,0.65,0,1.44,2.23,1.37,0,0,1.44,4.24,6.55,8.06,13.74,13.31,11.51,12.45,23.02
6037113233,14000US06037113233,Census Tract 1132.33,"Census Tract 1132.33, Los Angeles County, California",ca,140,0,ACSSF,3962,,,,,6,37,,,,113233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508,206,132,98,96,273,71,169,110,215,190,285,349,129,41,67,77,8.21,5.26,3.91,3.83,10.89,2.83,6.74,4.39,8.57,7.58,11.36,13.92,5.14,1.63,2.67,3.07
6037113234,14000US06037113234,Census Tract 1132.34,"Census Tract 1132.34, Los Angeles County, California",ca,140,0,ACSSF,3963,,,,,6,37,,,,113234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,67,119,54,98,84,81,84,32,24,195,200,226,118,21,43,79,4.39,7.8,3.54,6.43,5.51,5.31,5.51,2.1,1.57,12.79,13.11,14.82,7.74,1.38,2.82,5.18
6037113235,14000US06037113235,Census Tract 1132.35,"Census Tract 1132.35, Los Angeles County, California",ca,140,0,ACSSF,3964,,,,,6,37,,,,113235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,16,5,42,18,17,14,22,19,6,84,62,109,39,103,94,62,2.25,0.7,5.9,2.53,2.39,1.97,3.09,2.67,0.84,11.8,8.71,15.31,5.48,14.47,13.2,8.71
6037113237,14000US06037113237,Census Tract 1132.37,"Census Tract 1132.37, Los Angeles County, California",ca,140,0,ACSSF,3965,,,,,6,37,,,,113237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,48,45,39,52,86,66,9,140,31,30,110,159,107,78,211,224,3.34,3.14,2.72,3.62,5.99,4.6,0.63,9.76,2.16,2.09,7.67,11.08,7.46,5.44,14.7,15.61
6037113301,14000US06037113301,Census Tract 1133.01,"Census Tract 1133.01, Los Angeles County, California",ca,140,0,ACSSF,3966,,,,,6,37,,,,113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,34,16,32,17,37,54,39,31,63,150,160,91,33,56,122,185,3.04,1.43,2.86,1.52,3.3,4.82,3.48,2.77,5.62,13.39,14.29,8.12,2.95,5,10.89,16.52
6037113303,14000US06037113303,Census Tract 1133.03,"Census Tract 1133.03, Los Angeles County, California",ca,140,0,ACSSF,3967,,,,,6,37,,,,113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,20,67,74,116,21,0,39,94,77,74,49,256,114,122,194,93,1.42,4.75,5.25,8.23,1.49,0,2.77,6.67,5.46,5.25,3.48,18.16,8.09,8.65,13.76,6.6
6037113321,14000US06037113321,Census Tract 1133.21,"Census Tract 1133.21, Los Angeles County, California",ca,140,0,ACSSF,3968,,,,,6,37,,,,113321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,95,38,50,227,150,74,43,144,46,214,226,438,367,211,98,74,3.81,1.52,2,9.1,6.01,2.97,1.72,5.77,1.84,8.58,9.06,17.56,14.71,8.46,3.93,2.97
6037113322,14000US06037113322,Census Tract 1133.22,"Census Tract 1133.22, Los Angeles County, California",ca,140,0,ACSSF,3969,,,,,6,37,,,,113322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,31,20,40,8,11,40,32,72,84,54,180,220,181,91,189,174,2.17,1.4,2.8,0.56,0.77,2.8,2.24,5.05,5.89,3.78,12.61,15.42,12.68,6.38,13.24,12.19
6037113401,14000US06037113401,Census Tract 1134.01,"Census Tract 1134.01, Los Angeles County, California",ca,140,0,ACSSF,3970,,,,,6,37,,,,113401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,88,98,61,20,77,29,72,37,32,120,196,382,147,121,239,141,4.73,5.27,3.28,1.08,4.14,1.56,3.87,1.99,1.72,6.45,10.54,20.54,7.9,6.51,12.85,7.58
6037113421,14000US06037113421,Census Tract 1134.21,"Census Tract 1134.21, Los Angeles County, California",ca,140,0,ACSSF,3971,,,,,6,37,,,,113421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067,59,192,83,47,40,104,96,123,94,168,311,315,171,129,59,76,2.85,9.29,4.02,2.27,1.94,5.03,4.64,5.95,4.55,8.13,15.05,15.24,8.27,6.24,2.85,3.68
6037113422,14000US06037113422,Census Tract 1134.22,"Census Tract 1134.22, Los Angeles County, California",ca,140,0,ACSSF,3972,,,,,6,37,,,,113422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063,57,54,50,109,95,46,40,65,29,233,291,290,364,186,79,75,2.76,2.62,2.42,5.28,4.6,2.23,1.94,3.15,1.41,11.29,14.11,14.06,17.64,9.02,3.83,3.64
6037115101,14000US06037115101,Census Tract 1151.01,"Census Tract 1151.01, Los Angeles County, California",ca,140,0,ACSSF,3973,,,,,6,37,,,,115101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,58,34,45,10,18,0,34,29,26,46,96,168,173,174,204,501,3.59,2.1,2.78,0.62,1.11,0,2.1,1.79,1.61,2.85,5.94,10.4,10.71,10.77,12.62,31
6037115103,14000US06037115103,Census Tract 1151.03,"Census Tract 1151.03, Los Angeles County, California",ca,140,0,ACSSF,3974,,,,,6,37,,,,115103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,0,0,0,0,4,0,11,0,4,4,0,4,0,0,0,10,0,0,0,0,13.33,0,36.67,0,13.33,13.33,0,13.33,0,0,0
6037115104,14000US06037115104,Census Tract 1151.04,"Census Tract 1151.04, Los Angeles County, California",ca,140,0,ACSSF,3975,,,,,6,37,,,,115104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,277,164,86,58,115,91,50,89,0,139,112,193,132,99,164,119,14.67,8.69,4.56,3.07,6.09,4.82,2.65,4.71,0,7.36,5.93,10.22,6.99,5.24,8.69,6.3
6037115201,14000US06037115201,Census Tract 1152.01,"Census Tract 1152.01, Los Angeles County, California",ca,140,0,ACSSF,3976,,,,,6,37,,,,115201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723,433,172,91,79,132,27,46,146,48,138,269,285,378,126,190,163,15.9,6.32,3.34,2.9,4.85,0.99,1.69,5.36,1.76,5.07,9.88,10.47,13.88,4.63,6.98,5.99
6037115202,14000US06037115202,Census Tract 1152.02,"Census Tract 1152.02, Los Angeles County, California",ca,140,0,ACSSF,3977,,,,,6,37,,,,115202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,192,38,40,54,59,111,45,218,8,188,53,302,145,151,172,155,9.94,1.97,2.07,2.8,3.06,5.75,2.33,11.29,0.41,9.74,2.74,15.64,7.51,7.82,8.91,8.03
6037115301,14000US06037115301,Census Tract 1153.01,"Census Tract 1153.01, Los Angeles County, California",ca,140,0,ACSSF,3978,,,,,6,37,,,,115301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,108,63,75,68,17,37,58,30,33,31,170,163,180,196,258,177,6.49,3.79,4.51,4.09,1.02,2.22,3.49,1.8,1.98,1.86,10.22,9.8,10.82,11.78,15.5,10.64
6037115302,14000US06037115302,Census Tract 1153.02,"Census Tract 1153.02, Los Angeles County, California",ca,140,0,ACSSF,3979,,,,,6,37,,,,115302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,116,58,61,29,78,72,22,70,50,47,50,71,167,72,56,35,11.01,5.5,5.79,2.75,7.4,6.83,2.09,6.64,4.74,4.46,4.74,6.74,15.84,6.83,5.31,3.32
6037115401,14000US06037115401,Census Tract 1154.01,"Census Tract 1154.01, Los Angeles County, California",ca,140,0,ACSSF,3980,,,,,6,37,,,,115401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,43,55,87,115,178,157,51,32,136,82,167,274,151,123,113,159,2.24,2.86,4.52,5.98,9.26,8.16,2.65,1.66,7.07,4.26,8.68,14.25,7.85,6.4,5.88,8.27
6037115403,14000US06037115403,Census Tract 1154.03,"Census Tract 1154.03, Los Angeles County, California",ca,140,0,ACSSF,3981,,,,,6,37,,,,115403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,36,25,45,99,80,35,34,60,70,135,145,83,70,41,33,45,3.47,2.41,4.34,9.56,7.72,3.38,3.28,5.79,6.76,13.03,14,8.01,6.76,3.96,3.19,4.34
6037115404,14000US06037115404,Census Tract 1154.04,"Census Tract 1154.04, Los Angeles County, California",ca,140,0,ACSSF,3982,,,,,6,37,,,,115404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,39,59,35,11,10,10,96,43,10,79,87,123,81,31,98,24,4.67,7.06,4.19,1.32,1.2,1.2,11.48,5.14,1.2,9.45,10.41,14.71,9.69,3.71,11.72,2.87
6037117101,14000US06037117101,Census Tract 1171.01,"Census Tract 1171.01, Los Angeles County, California",ca,140,0,ACSSF,3983,,,,,6,37,,,,117101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,42,5,20,77,52,75,114,44,14,84,121,193,175,112,208,83,2.96,0.35,1.41,5.43,3.66,5.29,8.03,3.1,0.99,5.92,8.53,13.6,12.33,7.89,14.66,5.85
6037117102,14000US06037117102,Census Tract 1171.02,"Census Tract 1171.02, Los Angeles County, California",ca,140,0,ACSSF,3984,,,,,6,37,,,,117102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,48,26,48,24,6,9,64,31,64,78,83,118,52,58,73,38,5.85,3.17,5.85,2.93,0.73,1.1,7.8,3.78,7.8,9.51,10.12,14.39,6.34,7.07,8.9,4.63
6037117201,14000US06037117201,Census Tract 1172.01,"Census Tract 1172.01, Los Angeles County, California",ca,140,0,ACSSF,3985,,,,,6,37,,,,117201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,38,143,138,40,37,60,50,45,5,61,163,149,79,51,46,92,3.17,11.95,11.53,3.34,3.09,5.01,4.18,3.76,0.42,5.1,13.62,12.45,6.6,4.26,3.84,7.69
6037117202,14000US06037117202,Census Tract 1172.02,"Census Tract 1172.02, Los Angeles County, California",ca,140,0,ACSSF,3986,,,,,6,37,,,,117202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,54,12,24,27,7,20,24,14,25,39,114,66,119,102,59,63,7.02,1.56,3.12,3.51,0.91,2.6,3.12,1.82,3.25,5.07,14.82,8.58,15.47,13.26,7.67,8.19
6037117301,14000US06037117301,Census Tract 1173.01,"Census Tract 1173.01, Los Angeles County, California",ca,140,0,ACSSF,3987,,,,,6,37,,,,117301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,23,22,55,21,62,9,33,66,35,94,69,214,154,121,144,122,1.85,1.77,4.42,1.69,4.98,0.72,2.65,5.31,2.81,7.56,5.55,17.2,12.38,9.73,11.58,9.81
6037117302,14000US06037117302,Census Tract 1173.02,"Census Tract 1173.02, Los Angeles County, California",ca,140,0,ACSSF,3988,,,,,6,37,,,,117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712,53,24,91,16,36,0,90,50,25,170,176,154,264,165,183,215,3.1,1.4,5.32,0.93,2.1,0,5.26,2.92,1.46,9.93,10.28,9,15.42,9.64,10.69,12.56
6037117303,14000US06037117303,Census Tract 1173.03,"Census Tract 1173.03, Los Angeles County, California",ca,140,0,ACSSF,3989,,,,,6,37,,,,117303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,8,16,27,85,39,13,28,50,51,59,23,209,125,132,97,68,0.78,1.55,2.62,8.25,3.79,1.26,2.72,4.85,4.95,5.73,2.23,20.29,12.14,12.82,9.42,6.6
6037117404,14000US06037117404,Census Tract 1174.04,"Census Tract 1174.04, Los Angeles County, California",ca,140,0,ACSSF,3990,,,,,6,37,,,,117404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,94,32,10,29,63,62,33,20,20,53,198,216,177,157,109,74,6.98,2.38,0.74,2.15,4.68,4.6,2.45,1.48,1.48,3.93,14.7,16.04,13.14,11.66,8.09,5.49
6037117405,14000US06037117405,Census Tract 1174.05,"Census Tract 1174.05, Los Angeles County, California",ca,140,0,ACSSF,3991,,,,,6,37,,,,117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,21,52,67,47,88,103,86,33,54,115,75,78,12,6,19,0,2.45,6.07,7.83,5.49,10.28,12.03,10.05,3.86,6.31,13.43,8.76,9.11,1.4,0.7,2.22,0
6037117407,14000US06037117407,Census Tract 1174.07,"Census Tract 1174.07, Los Angeles County, California",ca,140,0,ACSSF,3992,,,,,6,37,,,,117407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,116,131,79,56,129,52,21,68,46,86,53,116,19,0,0,0,11.93,13.48,8.13,5.76,13.27,5.35,2.16,7,4.73,8.85,5.45,11.93,1.95,0,0,0
6037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,0,ACSSF,3993,,,,,6,37,,,,117408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,34,92,105,63,94,45,63,76,27,23,59,62,47,21,31,16,3.96,10.72,12.24,7.34,10.96,5.24,7.34,8.86,3.15,2.68,6.88,7.23,5.48,2.45,3.61,1.86
