Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
6037141600,14000US06037141600,Census Tract 1416,"Census Tract 1416, Los Angeles County, California",ca,140,0,ACSSF,4209,,,,,6,37,,,,141600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,102,155,554,1096,580,371,170,3.37,5.12,18.3,36.2,19.15,12.25,5.61
6037141700,14000US06037141700,Census Tract 1417,"Census Tract 1417, Los Angeles County, California",ca,140,0,ACSSF,4210,,,,,6,37,,,,141700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320,21,107,443,814,424,447,64,0.91,4.61,19.09,35.09,18.28,19.27,2.76
6037143100,14000US06037143100,Census Tract 1431,"Census Tract 1431, Los Angeles County, California",ca,140,0,ACSSF,4211,,,,,6,37,,,,143100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,383,243,1155,1240,530,103,69,10.29,6.53,31.02,33.31,14.24,2.77,1.85
6037143200,14000US06037143200,Census Tract 1432,"Census Tract 1432, Los Angeles County, California",ca,140,0,ACSSF,4212,,,,,6,37,,,,143200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3206,74,390,920,1261,414,123,24,2.31,12.16,28.7,39.33,12.91,3.84,0.75
6037143300,14000US06037143300,Census Tract 1433,"Census Tract 1433, Los Angeles County, California",ca,140,0,ACSSF,4213,,,,,6,37,,,,143300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300,277,789,1403,2025,503,303,0,5.23,14.89,26.47,38.21,9.49,5.72,0
6037143400,14000US06037143400,Census Tract 1434,"Census Tract 1434, Los Angeles County, California",ca,140,0,ACSSF,4214,,,,,6,37,,,,143400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5145,107,537,1404,2102,716,222,57,2.08,10.44,27.29,40.86,13.92,4.31,1.11
6037143500,14000US06037143500,Census Tract 1435,"Census Tract 1435, Los Angeles County, California",ca,140,0,ACSSF,4215,,,,,6,37,,,,143500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898,110,380,907,1621,601,229,50,2.82,9.75,23.27,41.59,15.42,5.87,1.28
6037143602,14000US06037143602,Census Tract 1436.02,"Census Tract 1436.02, Los Angeles County, California",ca,140,0,ACSSF,4216,,,,,6,37,,,,143602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3807,147,257,944,1622,590,170,77,3.86,6.75,24.8,42.61,15.5,4.47,2.02
6037143603,14000US06037143603,Census Tract 1436.03,"Census Tract 1436.03, Los Angeles County, California",ca,140,0,ACSSF,4217,,,,,6,37,,,,143603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,38,151,423,844,390,62,20,1.97,7.83,21.94,43.78,20.23,3.22,1.04
6037143604,14000US06037143604,Census Tract 1436.04,"Census Tract 1436.04, Los Angeles County, California",ca,140,0,ACSSF,4218,,,,,6,37,,,,143604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,70,127,605,1480,381,32,53,2.55,4.62,22.02,53.86,13.86,1.16,1.93
6037143700,14000US06037143700,Census Tract 1437,"Census Tract 1437, Los Angeles County, California",ca,140,0,ACSSF,4219,,,,,6,37,,,,143700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215,36,300,812,1261,459,261,86,1.12,9.33,25.26,39.22,14.28,8.12,2.67
6037143800,14000US06037143800,Census Tract 1438,"Census Tract 1438, Los Angeles County, California",ca,140,0,ACSSF,4220,,,,,6,37,,,,143800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,96,300,1057,1609,739,327,161,2.24,6.99,24.64,37.51,17.23,7.62,3.75
6037143901,14000US06037143901,Census Tract 1439.01,"Census Tract 1439.01, Los Angeles County, California",ca,140,0,ACSSF,4221,,,,,6,37,,,,143901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136,42,262,543,1440,378,393,78,1.34,8.35,17.32,45.92,12.05,12.53,2.49
6037143902,14000US06037143902,Census Tract 1439.02,"Census Tract 1439.02, Los Angeles County, California",ca,140,0,ACSSF,4222,,,,,6,37,,,,143902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258,11,167,489,1118,317,73,83,0.49,7.4,21.66,49.51,14.04,3.23,3.68
6037181000,14000US06037181000,Census Tract 1810,"Census Tract 1810, Los Angeles County, California",ca,140,0,ACSSF,4223,,,,,6,37,,,,181000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963,350,647,1364,1666,657,235,44,7.05,13.04,27.48,33.57,13.24,4.74,0.89
6037181300,14000US06037181300,Census Tract 1813,"Census Tract 1813, Los Angeles County, California",ca,140,0,ACSSF,4224,,,,,6,37,,,,181300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049,264,206,860,1140,464,68,47,8.66,6.76,28.21,37.39,15.22,2.23,1.54
6037181400,14000US06037181400,Census Tract 1814,"Census Tract 1814, Los Angeles County, California",ca,140,0,ACSSF,4225,,,,,6,37,,,,181400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566,372,601,1109,1074,246,104,60,10.43,16.85,31.1,30.12,6.9,2.92,1.68
6037181500,14000US06037181500,Census Tract 1815,"Census Tract 1815, Los Angeles County, California",ca,140,0,ACSSF,4226,,,,,6,37,,,,181500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,391,273,1077,694,468,57,59,12.95,9.04,35.67,22.99,15.5,1.89,1.95
6037181600,14000US06037181600,Census Tract 1816,"Census Tract 1816, Los Angeles County, California",ca,140,0,ACSSF,4227,,,,,6,37,,,,181600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194,260,329,433,808,210,51,103,11.85,15,19.74,36.83,9.57,2.32,4.69
6037183101,14000US06037183101,Census Tract 1831.01,"Census Tract 1831.01, Los Angeles County, California",ca,140,0,ACSSF,4228,,,,,6,37,,,,183101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431,495,349,586,611,294,96,0,20.36,14.36,24.11,25.13,12.09,3.95,0
6037183103,14000US06037183103,Census Tract 1831.03,"Census Tract 1831.03, Los Angeles County, California",ca,140,0,ACSSF,4229,,,,,6,37,,,,183103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,730,701,922,391,174,64,39,24.16,23.2,30.52,12.94,5.76,2.12,1.29
6037183104,14000US06037183104,Census Tract 1831.04,"Census Tract 1831.04, Los Angeles County, California",ca,140,0,ACSSF,4230,,,,,6,37,,,,183104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731,305,349,464,348,155,70,40,17.62,20.16,26.81,20.1,8.95,4.04,2.31
6037183220,14000US06037183220,Census Tract 1832.20,"Census Tract 1832.20, Los Angeles County, California",ca,140,0,ACSSF,4231,,,,,6,37,,,,183220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,750,587,882,415,145,18,8,26.74,20.93,31.44,14.8,5.17,0.64,0.29
6037183221,14000US06037183221,Census Tract 1832.21,"Census Tract 1832.21, Los Angeles County, California",ca,140,0,ACSSF,4232,,,,,6,37,,,,183221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,401,602,728,477,176,81,6,16.23,24.36,29.46,19.3,7.12,3.28,0.24
6037183222,14000US06037183222,Census Tract 1832.22,"Census Tract 1832.22, Los Angeles County, California",ca,140,0,ACSSF,4233,,,,,6,37,,,,183222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,421,428,594,869,255,48,38,15.87,16.13,22.39,32.76,9.61,1.81,1.43
6037183300,14000US06037183300,Census Tract 1833,"Census Tract 1833, Los Angeles County, California",ca,140,0,ACSSF,4234,,,,,6,37,,,,183300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469,524,624,650,587,78,6,0,21.22,25.27,26.33,23.77,3.16,0.24,0
6037183401,14000US06037183401,Census Tract 1834.01,"Census Tract 1834.01, Los Angeles County, California",ca,140,0,ACSSF,4235,,,,,6,37,,,,183401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,294,454,297,418,115,77,21,17.54,27.09,17.72,24.94,6.86,4.59,1.25
6037183402,14000US06037183402,Census Tract 1834.02,"Census Tract 1834.02, Los Angeles County, California",ca,140,0,ACSSF,4236,,,,,6,37,,,,183402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,330,418,554,480,60,24,9,17.6,22.29,29.55,25.6,3.2,1.28,0.48
6037183510,14000US06037183510,Census Tract 1835.10,"Census Tract 1835.10, Los Angeles County, California",ca,140,0,ACSSF,4237,,,,,6,37,,,,183510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864,484,367,608,295,86,18,6,25.97,19.69,32.62,15.83,4.61,0.97,0.32
6037183520,14000US06037183520,Census Tract 1835.20,"Census Tract 1835.20, Los Angeles County, California",ca,140,0,ACSSF,4238,,,,,6,37,,,,183520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419,901,466,598,317,74,34,29,37.25,19.26,24.72,13.1,3.06,1.41,1.2
6037183610,14000US06037183610,Census Tract 1836.10,"Census Tract 1836.10, Los Angeles County, California",ca,140,0,ACSSF,4239,,,,,6,37,,,,183610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298,807,469,596,297,113,16,0,35.12,20.41,25.94,12.92,4.92,0.7,0
6037183620,14000US06037183620,Census Tract 1836.20,"Census Tract 1836.20, Los Angeles County, California",ca,140,0,ACSSF,4240,,,,,6,37,,,,183620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,566,544,445,272,103,31,25,28.5,27.39,22.41,13.7,5.19,1.56,1.26
6037183701,14000US06037183701,Census Tract 1837.01,"Census Tract 1837.01, Los Angeles County, California",ca,140,0,ACSSF,4241,,,,,6,37,,,,183701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723,723,596,569,564,182,62,27,26.55,21.89,20.9,20.71,6.68,2.28,0.99
6037183702,14000US06037183702,Census Tract 1837.02,"Census Tract 1837.02, Los Angeles County, California",ca,140,0,ACSSF,4242,,,,,6,37,,,,183702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,377,410,507,410,249,49,30,18.55,20.18,24.95,20.18,12.25,2.41,1.48
6037183810,14000US06037183810,Census Tract 1838.10,"Census Tract 1838.10, Los Angeles County, California",ca,140,0,ACSSF,4243,,,,,6,37,,,,183810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975,1106,672,521,422,225,29,0,37.18,22.59,17.51,14.18,7.56,0.97,0
6037183820,14000US06037183820,Census Tract 1838.20,"Census Tract 1838.20, Los Angeles County, California",ca,140,0,ACSSF,4244,,,,,6,37,,,,183820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473,831,779,572,205,86,0,0,33.6,31.5,23.13,8.29,3.48,0,0
6037185100,14000US06037185100,Census Tract 1851,"Census Tract 1851, Los Angeles County, California",ca,140,0,ACSSF,4245,,,,,6,37,,,,185100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485,1123,1169,1093,1120,584,296,100,20.47,21.31,19.93,20.42,10.65,5.4,1.82
6037185202,14000US06037185202,Census Tract 1852.02,"Census Tract 1852.02, Los Angeles County, California",ca,140,0,ACSSF,4246,,,,,6,37,,,,185202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694,563,337,621,674,385,50,64,20.9,12.51,23.05,25.02,14.29,1.86,2.38
6037185203,14000US06037185203,Census Tract 1852.03,"Census Tract 1852.03, Los Angeles County, California",ca,140,0,ACSSF,4247,,,,,6,37,,,,185203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401,1000,464,410,440,62,14,11,41.65,19.33,17.08,18.33,2.58,0.58,0.46
6037185204,14000US06037185204,Census Tract 1852.04,"Census Tract 1852.04, Los Angeles County, California",ca,140,0,ACSSF,4248,,,,,6,37,,,,185204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,187,202,291,582,180,90,51,11.81,12.76,18.38,36.77,11.37,5.69,3.22
6037185310,14000US06037185310,Census Tract 1853.10,"Census Tract 1853.10, Los Angeles County, California",ca,140,0,ACSSF,4249,,,,,6,37,,,,185310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051,800,576,401,263,11,0,0,39.01,28.08,19.55,12.82,0.54,0,0
6037185320,14000US06037185320,Census Tract 1853.20,"Census Tract 1853.20, Los Angeles County, California",ca,140,0,ACSSF,4250,,,,,6,37,,,,185320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942,899,408,339,195,76,19,6,46.29,21.01,17.46,10.04,3.91,0.98,0.31
6037186100,14000US06037186100,Census Tract 1861,"Census Tract 1861, Los Angeles County, California",ca,140,0,ACSSF,4251,,,,,6,37,,,,186100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3721,372,598,978,1257,338,151,27,10,16.07,26.28,33.78,9.08,4.06,0.73
6037186201,14000US06037186201,Census Tract 1862.01,"Census Tract 1862.01, Los Angeles County, California",ca,140,0,ACSSF,4252,,,,,6,37,,,,186201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551,387,455,811,769,77,28,24,15.17,17.84,31.79,30.15,3.02,1.1,0.94
6037186202,14000US06037186202,Census Tract 1862.02,"Census Tract 1862.02, Los Angeles County, California",ca,140,0,ACSSF,4253,,,,,6,37,,,,186202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,153,204,298,426,161,56,24,11.57,15.43,22.54,32.22,12.18,4.24,1.82
6037186203,14000US06037186203,Census Tract 1862.03,"Census Tract 1862.03, Los Angeles County, California",ca,140,0,ACSSF,4254,,,,,6,37,,,,186203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454,263,345,452,870,337,110,77,10.72,14.06,18.42,35.45,13.73,4.48,3.14
6037186301,14000US06037186301,Census Tract 1863.01,"Census Tract 1863.01, Los Angeles County, California",ca,140,0,ACSSF,4255,,,,,6,37,,,,186301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,642,309,471,478,78,44,5,31.67,15.24,23.24,23.58,3.85,2.17,0.25
6037186302,14000US06037186302,Census Tract 1863.02,"Census Tract 1863.02, Los Angeles County, California",ca,140,0,ACSSF,4256,,,,,6,37,,,,186302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057,857,678,1121,935,356,66,44,21.12,16.71,27.63,23.05,8.77,1.63,1.08
6037186401,14000US06037186401,Census Tract 1864.01,"Census Tract 1864.01, Los Angeles County, California",ca,140,0,ACSSF,4257,,,,,6,37,,,,186401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,851,525,378,264,77,7,4,40.41,24.93,17.95,12.54,3.66,0.33,0.19
6037186403,14000US06037186403,Census Tract 1864.03,"Census Tract 1864.03, Los Angeles County, California",ca,140,0,ACSSF,4258,,,,,6,37,,,,186403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,656,335,511,398,71,40,7,32.51,16.6,25.32,19.72,3.52,1.98,0.35
6037186404,14000US06037186404,Census Tract 1864.04,"Census Tract 1864.04, Los Angeles County, California",ca,140,0,ACSSF,4259,,,,,6,37,,,,186404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872,589,423,475,289,60,23,13,31.46,22.6,25.37,15.44,3.21,1.23,0.69
6037187101,14000US06037187101,Census Tract 1871.01,"Census Tract 1871.01, Los Angeles County, California",ca,140,0,ACSSF,4260,,,,,6,37,,,,187101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534,494,359,733,750,74,48,76,19.49,14.17,28.93,29.6,2.92,1.89,3
6037187102,14000US06037187102,Census Tract 1871.02,"Census Tract 1871.02, Los Angeles County, California",ca,140,0,ACSSF,4261,,,,,6,37,,,,187102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884,739,375,855,717,156,42,0,25.62,13,29.65,24.86,5.41,1.46,0
6037187200,14000US06037187200,Census Tract 1872,"Census Tract 1872, Los Angeles County, California",ca,140,0,ACSSF,4262,,,,,6,37,,,,187200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079,643,390,512,420,82,11,21,30.93,18.76,24.63,20.2,3.94,0.53,1.01
6037187300,14000US06037187300,Census Tract 1873,"Census Tract 1873, Los Angeles County, California",ca,140,0,ACSSF,4263,,,,,6,37,,,,187300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768,140,243,678,1066,310,159,172,5.06,8.78,24.49,38.51,11.2,5.74,6.21
6037188100,14000US06037188100,Census Tract 1881,"Census Tract 1881, Los Angeles County, California",ca,140,0,ACSSF,4264,,,,,6,37,,,,188100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967,516,546,742,778,251,104,30,17.39,18.4,25.01,26.22,8.46,3.51,1.01
6037188201,14000US06037188201,Census Tract 1882.01,"Census Tract 1882.01, Los Angeles County, California",ca,140,0,ACSSF,4265,,,,,6,37,,,,188201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922,45,177,589,1442,496,136,37,1.54,6.06,20.16,49.35,16.97,4.65,1.27
6037188202,14000US06037188202,Census Tract 1882.02,"Census Tract 1882.02, Los Angeles County, California",ca,140,0,ACSSF,4266,,,,,6,37,,,,188202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,42,117,453,796,316,152,91,2.14,5.95,23.03,40.47,16.07,7.73,4.63
6037188300,14000US06037188300,Census Tract 1883,"Census Tract 1883, Los Angeles County, California",ca,140,0,ACSSF,4267,,,,,6,37,,,,188300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3236,387,638,760,794,471,152,34,11.96,19.72,23.49,24.54,14.56,4.7,1.05
6037189101,14000US06037189101,Census Tract 1891.01,"Census Tract 1891.01, Los Angeles County, California",ca,140,0,ACSSF,4268,,,,,6,37,,,,189101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,127,188,385,906,223,138,59,6.27,9.28,19,44.72,11.01,6.81,2.91
6037189102,14000US06037189102,Census Tract 1891.02,"Census Tract 1891.02, Los Angeles County, California",ca,140,0,ACSSF,4269,,,,,6,37,,,,189102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790,60,164,573,1363,443,134,53,2.15,5.88,20.54,48.85,15.88,4.8,1.9
6037189201,14000US06037189201,Census Tract 1892.01,"Census Tract 1892.01, Los Angeles County, California",ca,140,0,ACSSF,4270,,,,,6,37,,,,189201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923,281,280,648,1175,442,80,17,9.61,9.58,22.17,40.2,15.12,2.74,0.58
6037189202,14000US06037189202,Census Tract 1892.02,"Census Tract 1892.02, Los Angeles County, California",ca,140,0,ACSSF,4271,,,,,6,37,,,,189202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,77,139,374,662,361,241,71,4,7.22,19.43,34.39,18.75,12.52,3.69
6037189300,14000US06037189300,Census Tract 1893,"Census Tract 1893, Los Angeles County, California",ca,140,0,ACSSF,4272,,,,,6,37,,,,189300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391,74,228,428,799,463,329,70,3.09,9.54,17.9,33.42,19.36,13.76,2.93
6037189400,14000US06037189400,Census Tract 1894,"Census Tract 1894, Los Angeles County, California",ca,140,0,ACSSF,4273,,,,,6,37,,,,189400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739,15,122,577,1236,415,347,27,0.55,4.45,21.07,45.13,15.15,12.67,0.99
6037189500,14000US06037189500,Census Tract 1895,"Census Tract 1895, Los Angeles County, California",ca,140,0,ACSSF,4274,,,,,6,37,,,,189500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811,238,314,916,1558,495,88,202,6.25,8.24,24.04,40.88,12.99,2.31,5.3
6037189600,14000US06037189600,Census Tract 1896,"Census Tract 1896, Los Angeles County, California",ca,140,0,ACSSF,4275,,,,,6,37,,,,189600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190,144,415,650,1317,428,183,53,4.51,13.01,20.38,41.29,13.42,5.74,1.66
6037189701,14000US06037189701,Census Tract 1897.01,"Census Tract 1897.01, Los Angeles County, California",ca,140,0,ACSSF,4276,,,,,6,37,,,,189701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,77,123,482,954,474,253,137,3.08,4.92,19.28,38.16,18.96,10.12,5.48
6037189702,14000US06037189702,Census Tract 1897.02,"Census Tract 1897.02, Los Angeles County, California",ca,140,0,ACSSF,4277,,,,,6,37,,,,189702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,58,162,468,759,299,57,28,3.17,8.85,25.56,41.45,16.33,3.11,1.53
6037189800,14000US06037189800,Census Tract 1898,"Census Tract 1898, Los Angeles County, California",ca,140,0,ACSSF,4278,,,,,6,37,,,,189800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346,59,462,916,1305,309,151,144,1.76,13.81,27.38,39,9.23,4.51,4.3
6037189902,14000US06037189902,Census Tract 1899.02,"Census Tract 1899.02, Los Angeles County, California",ca,140,0,ACSSF,4279,,,,,6,37,,,,189902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561,224,463,907,2225,549,150,43,4.91,10.15,19.89,48.78,12.04,3.29,0.94
6037189903,14000US06037189903,Census Tract 1899.03,"Census Tract 1899.03, Los Angeles County, California",ca,140,0,ACSSF,4280,,,,,6,37,,,,189903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,80,104,603,681,246,71,17,4.44,5.77,33.46,37.79,13.65,3.94,0.94
6037189904,14000US06037189904,Census Tract 1899.04,"Census Tract 1899.04, Los Angeles County, California",ca,140,0,ACSSF,4281,,,,,6,37,,,,189904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,69,247,508,860,238,104,0,3.41,12.19,25.07,42.45,11.75,5.13,0
6037189905,14000US06037189905,Census Tract 1899.05,"Census Tract 1899.05, Los Angeles County, California",ca,140,0,ACSSF,4282,,,,,6,37,,,,189905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153,45,175,469,912,406,101,45,2.09,8.13,21.78,42.36,18.86,4.69,2.09
6037190100,14000US06037190100,Census Tract 1901,"Census Tract 1901, Los Angeles County, California",ca,140,0,ACSSF,4283,,,,,6,37,,,,190100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850,44,497,901,1831,418,139,20,1.14,12.91,23.4,47.56,10.86,3.61,0.52
6037190201,14000US06037190201,Census Tract 1902.01,"Census Tract 1902.01, Los Angeles County, California",ca,140,0,ACSSF,4284,,,,,6,37,,,,190201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,251,339,414,569,146,29,0,14.36,19.39,23.68,32.55,8.35,1.66,0
6037190202,14000US06037190202,Census Tract 1902.02,"Census Tract 1902.02, Los Angeles County, California",ca,140,0,ACSSF,4285,,,,,6,37,,,,190202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998,185,482,673,1204,337,117,0,6.17,16.08,22.45,40.16,11.24,3.9,0
6037190301,14000US06037190301,Census Tract 1903.01,"Census Tract 1903.01, Los Angeles County, California",ca,140,0,ACSSF,4286,,,,,6,37,,,,190301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5129,517,886,1477,1585,561,69,34,10.08,17.27,28.8,30.9,10.94,1.35,0.66
6037190401,14000US06037190401,Census Tract 1904.01,"Census Tract 1904.01, Los Angeles County, California",ca,140,0,ACSSF,4287,,,,,6,37,,,,190401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590,273,335,667,1055,126,72,62,10.54,12.93,25.75,40.73,4.86,2.78,2.39
6037190402,14000US06037190402,Census Tract 1904.02,"Census Tract 1904.02, Los Angeles County, California",ca,140,0,ACSSF,4288,,,,,6,37,,,,190402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088,191,522,550,646,100,37,42,9.15,25,26.34,30.94,4.79,1.77,2.01
6037190510,14000US06037190510,Census Tract 1905.10,"Census Tract 1905.10, Los Angeles County, California",ca,140,0,ACSSF,4289,,,,,6,37,,,,190510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057,509,672,680,988,142,20,46,16.65,21.98,22.24,32.32,4.65,0.65,1.5
6037190520,14000US06037190520,Census Tract 1905.20,"Census Tract 1905.20, Los Angeles County, California",ca,140,0,ACSSF,4290,,,,,6,37,,,,190520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036,541,630,837,665,312,28,23,17.82,20.75,27.57,21.9,10.28,0.92,0.76
6037190700,14000US06037190700,Census Tract 1907,"Census Tract 1907, Los Angeles County, California",ca,140,0,ACSSF,4291,,,,,6,37,,,,190700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207,202,203,506,936,345,0,15,9.15,9.2,22.93,42.41,15.63,0,0.68
6037190801,14000US06037190801,Census Tract 1908.01,"Census Tract 1908.01, Los Angeles County, California",ca,140,0,ACSSF,4292,,,,,6,37,,,,190801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793,252,391,521,453,112,64,0,14.05,21.81,29.06,25.26,6.25,3.57,0
6037190802,14000US06037190802,Census Tract 1908.02,"Census Tract 1908.02, Los Angeles County, California",ca,140,0,ACSSF,4293,,,,,6,37,,,,190802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,607,362,563,627,18,42,13,27.2,16.22,25.22,28.09,0.81,1.88,0.58
